anime_id,Name,Genres,prediction
10941,Mushi no Tameiki,UNKNOWN,0
10943,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"Comedy, Drama, Romance, Slice of Life",0
10947,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man - Tachikoma na Hibi,"Comedy, Sci-Fi",0
10948,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma na Hibi,"Comedy, Sci-Fi",0
10949,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi - Interval,"Comedy, Sci-Fi",0
10950,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D - Tachikoma na Hibi,"Comedy, Sci-Fi",0
10953,Pants Pankurou,"Comedy, Slice of Life",0
10954,Toei Robot Girls,Sci-Fi,0
"(Source: ANN)\"",ONA,Finished Airing,0
10958,High Score,"Comedy, Slice of Life",1
10964,Heavy,"Action, Drama, Sports",0
10965,Kagaku Bouken-tai Tansar 5,"Adventure, Mystery, Sci-Fi, Supernatural",0
10967,Circuit no Ookami II: Modena no Ken,UNKNOWN,0
10979,48x61,"Comedy, Sports",1
Main characters in this movie are Rintarou and Katsuhiro. The story is about a bicycle race between the two them.,,,0
"(Source: AniDB)\"",ONA,Finished Airing,0
10987,Zettai Zetsumei Dangerous Jiisan (2004),Comedy,1
"(Source: AniDB)\"",TV,Finished Airing,0
10989,Stray Sheep: Poe no Chicchana Daibouken,Comedy,0
"(Source: ANN)\"",TV,Finished Airing,0
10995,Ganbare!! Nattou-san,Comedy,2
10997,Fujilog 2nd Season,Comedy,0
10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"Sci-Fi, Sports",1
"(Source: Inazuma Eleven Wiki)\"",Movie,Finished Airing,0
11001,Toshokan Sensou: Kakumei no Tsubasa,"Action, Comedy, Romance",1
Meanwhile,the higher-ups of the LDF prepare to indict the MBC on the grounds that parts of its new authority are unconstitutional. With the very existence of the Media Betterment Act coming under scrutiny,"Jun 16, 2012",0
11005,Holy Knight,"Fantasy, Ecchi",1
"(Source: ANN)\"",OVA,Finished Airing,0
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,"Adventure, Comedy, Fantasy",1
"(Source: Bulbapedia)\"",Movie,Finished Airing,0
11013,Inu x Boku SS,"Comedy, Romance, Supernatural",1
With some help from a childhood friend,Ririchiyo takes up residence in Maison de Ayakashi,their quirky personalities are not the strangest things about them: each inhabitant of the Maison de Ayakashi,0
But Ririchiyo's troubles have only just begun. As a requirement of staying in her new home,she must be accompanied by a Secret Service agent. Ririchiyo's new partner,her new supernatural neighbors,0
11017,Battle Spirits: Heroes,Sci-Fi,1
With his sight set on becoming the champion of this new form of Battle Spirits,Hajime encounters many colorful and quirky rivals,50.0,0
11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy",0
"(Source: Bulbapedia)\"",Movie,Finished Airing,0
11021,Muv-Luv Alternative: Total Eclipse,"Action, Sci-Fi",1
When the BETA reach Japan in 1998,military school student and TSF pilot—or eishi—Yui Takamura is ordered to defend Kyoto's last line of defense with her fellow classmates. At the cost of countless human lives and the sacrifice of Yui's friends,,0
Three years later,now a lieutenant,"Muv-Luv Alternative: Total Eclipse follows Yui's delicate mission and Yuuya's journey to overcome the demons of the past that still haunt him.\"",0
11031,Vampire,"Supernatural, Hentai",0
11033,"Natsu-iro Egao de 1, 2, Jump!",UNKNOWN,0
11043,Install Pilot,"Action, Sci-Fi",0
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",0
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy",1
"(Source: Wikipedia)\"",Movie,Finished Airing,0
11061,Hunter x Hunter (2011),"Action, Adventure, Fantasy",1
Ambitious participants who challenge the notorious exam carry their own reason. What drives 12-year-old Gon Freecss is finding Ging,his father and a Hunter himself. Believing that he will meet his father by becoming a Hunter,,0
During the Hunter Examination,Gon befriends the medical student Leorio Paladiknight,TV,0
11065,Shoukoujo The Animation,Hentai,0
11067,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,Hentai,1
"(Source: ErogeShop)\"",OVA,Finished Airing,0
11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"Adventure, Comedy, Fantasy",1
"(Source: Bulbapedia)\"",Special,Finished Airing,0
11073,Pokemon Introductory Recap,Fantasy,0
11077,Hellsing: The Dawn,"Action, Horror, Supernatural",1
11079,Kill Me Baby,Comedy,1
"Not even Yasuna's intense ninja training can prepare her for the exciting adventures in this explosive 4-panel manga adaptation.\"",TV,Finished Airing,0
11083,Nurarihyon no Mago: Sennen Makyou Recaps,"Action, Supernatural",0
11087,Awake,"Action, Sci-Fi",0
"(Source: AniDB)\"",Special,Finished Airing,0
11093,Ziggy: Soreyuke! R&R Band,"Adventure, Mystery",1
"(Source: AniDB)\"",Movie,Finished Airing,0
11095,Zouressha ga Yatte Kita,Adventure,0
11097,Zou no Inai Doubutsuen,Drama,1
The story is based on true historical events of the Ueno Zoo in Tokyo,where dangerous animals during WW2 were slaughtered in order to prevent them from wreaking havoc in case Allied bombings would let the animals escape. Various methods were used such as starvation,,0
"(Source: The Anime Encyclopedia and Wikipedia)\"",Movie,Finished Airing,0
11099,Tiger & Bunny Pilot,"Action, Comedy",0
11101,Honoo no Alpenrose,"Drama, Romance",0
"(Source: AniDB)\"",OVA,Finished Airing,0
11103,Busou Shinki Moon Angel,"Action, Sci-Fi",0
"(Source: ANN)\"",ONA,Finished Airing,0
11111,Another,"Horror, Mystery, Supernatural",1
The ominous rumors revolve around a former student of the class 3-3. However,no one will share the full details of the grim event with Kouichi. Engrossed in the curse that plagues his class,"and their classmates to unravel the eerie mystery—but doing so will come at a hefty price.\"",0
11113,Usagi Drop Specials,Slice of Life,0
One morning,Daikichi Kawachi finds Rin Kaga eagerly crafting fish out of autumn leaves. Wanting to spur her newfound interest,,0
Santa-san e,,,0
Spending their first Christmas together,Daikichi and Rin prepare to welcome Santa Claus and his reindeer.,,0
Osora ni Mankai,,,0
With the cherry blossoms in full bloom,Rin wants to go flower watching the next day with Daikichi alongside Kouki and Yukari Nitani. However,,0
Kaeri Michi,,,0
After their visit to a summer festival,"Kouki is still energetic and wishes to look around more. Daikichi decides to take the group on a quick detour before heading home.\"",UNKNOWN,0
11123,Sekaiichi Hatsukoi 2,"Boys Love, Romance",1
Unknown to them,another editor in the department,that his high school friend—Yuu Yanase—thinks of him as more than a friend. The stoic but caring Hatori will not surrender his love so easily.,0
Falling in love for the first time when you are 30 is certainly troublesome. Shouta Kisa,yet another editor,"\"\"sparkling\"\" boyfriend.\"",0
11135,Hybrid Child,"Boys Love, Drama, Romance, Sci-Fi",1
Kotarou Izumi is the young heir to the noble Izumi family,so it is frowned upon when he brings an abandoned Hybrid Child he found in the garbage into their household. His family even attempts to throw away Hazuki—Kotarou's name for the Hybrid Child—multiple times when he is not paying attention. But through overcoming these obstacles,,0
Hybrid Child is a collection of three short love stories,"depicting the relationship between the artificial humans and their owners.\"",UNKNOWN,0
11141,Blue Seagull,"Action, Hentai",1
"(Source: Korean Movie Database)\"",Movie,Finished Airing,0
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,"Comedy, Romance, Ecchi",0
11177,Cross Fight B-Daman,UNKNOWN,0
"(Source: translated and adapted from official site by Cranston)\"",TV,Finished Airing,0
11179,Papa no Iukoto wo Kikinasai!,"Comedy, Romance",1
Now the four find themselves in a new and peculiar situation: Yuuta must learn how to balance his new responsibilities—as the newest member of the Street Observation Research Society,a club for people watching,TV,0
11185,Kowaku no Toki,Hentai,1
11189,Pair,UNKNOWN,0
"(Source: AniDB)\"",Music,Finished Airing,0
11197,Kuma no Puutarou,Comedy,0
11203,Hero Hero-kun,"Adventure, Comedy",0
11209,Maken-Ki! OVA,"Action, Ecchi",0
11213,Hoshi no Ko Poron,Sci-Fi,1
"(Source: animevice)\"",TV,Finished Airing,0
11221,Machikado no Märchen,Romance,0
11227,Rinne no Lagrange,"Action, Comedy, Sci-Fi",1
Madoka's life is turned upside down when she is suddenly asked by a mysterious girl named Lan to pilot a robot. Motivated by her desire to protect the people and city of Kamogawa,Madoka agrees to pilot the resurrected Vox robot to fight against extraterrestrials that have come to attack Earth.,,0
"(Source: VIZ Media)\"",TV,Finished Airing,0
11235,Amagami SS+ Plus,Romance,1
New events begin to take place between each of the girls and Junichi. Tsukasa Ayatsuji,the class representative,TV,0
11237,Hidamari Sketch x SP,"Comedy, Slice of Life",1
"(Source: Sentai Filmworks)\"",Special,Finished Airing,0
11239,Hidamari Sketch x Honeycomb,Comedy,1
"(Source: Sentai Filmworks)\"",TV,Finished Airing,0
11241,Brave 10,"Action, Adventure",1
Thus begins Brave 10,a story set in the Warring States period. It follows Saizou and Isanami's journey throughout the war-laden lands in search of brave warriors to serve under Yukimura's banner,12.0,0
11245,Manga Nihonshi,UNKNOWN,0
11255,Ikkitousen: Shuugaku Toushi Keppuuroku,"Action, Ecchi",1
"(Source: ANN)\"",OVA,Finished Airing,0
11266,Ao no Exorcist: Kuro no Iede,Fantasy,0
11268,Ganso Tensai Bakabon,"Comedy, Slice of Life",0
"(Source: AniDB)\"",TV,Finished Airing,0
11269,Maken Liner 0011 Henshin Seyo!,"Action, Sci-Fi",0
"A near-future Sci-Fi mecha action film featuring four cyborg dogs. An original story based on the concept from Hiroshi Sasagawa's manga \"\"Maken Goro\"\" (serialized in the magazine \"\"Weekly Shonen King\"\" in 1963).",,,0
A boy named Tsutomu and four cyborg dogs (Queen,Ace,,0
Directed by Takeshi Tamiya. Music by Takeo Yamashita.,,,0
"(Source: AsianDVDClub)\"",Movie,Finished Airing,0
11275,Akadou Suzunosuke,Adventure,0
"(Source: AniDB)\"",TV,Finished Airing,0
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy",0
11285,Black★Rock Shooter (TV),"Action, Drama",1
In an alternate universe,the young girls exist as parallel beings,and unaware of this fact,0
11299,Kero 0: Shuppatsu da yo! Zenin Shuugou!,"Action, Adventure, Comedy, Sci-Fi",0
On the day of Keroro battalion's departure from Keron Planet to Planet Earth,an opposing alien species assails the Keron space station,"Mar 7, 2009",0
11307,Ginga Patrol PJ,"Drama, Sci-Fi",1
The series succeeds Once Upon a Time... Man. It reprises almost the entire totality of the characters of the previous series and adapts them into a science-fiction context.,,,0
The story tells about the confrontation of many big galactic powers. Among them there is the Omega Confederation,"of which Earth is a member of; the military republic of Cassiopée led by the general Le Teigneux; and a powerful supercomputer which controls an army of robots. Once Upon a Time... Space features the adventures of Pierrot (son of colonel Pierre and president Pierrette) and his friend Psi.\"",UNKNOWN,0
11313,Kimi no Iru Machi: Tasogare Kousaten,"Drama, Romance",1
11319,Zero no Tsukaima F,"Adventure, Fantasy, Romance, Ecchi",1
"Will their close bonds blossom into something more or will they be shattered through the ever increasing difficulty of the tasks that they must undertake? Zero no Tsukaima F follows the story of Louise and Saito as they face their final challenges together.\"",TV,Finished Airing,0
11321,Nee Summer!,Hentai,1
One day,Yuuta manages to take a photo of his classmate and crush,she offers him her own grown-up body—and Yuuta quickly takes advantage of the opportunity.,0
As summer passes on and the relatives start enjoying more time together,"their initially bland tutoring sessions soon turn into a passionate and fiery relationship.\"",UNKNOWN,0
11339,A-Channel+smile,Comedy,0
Mountain of Pancakes,,,0
Kitou-sensei injures her hand during class and has to deal with it while Tooru brings cat Tansan to school with her to meet Yutaka and Miho. Later,the girls decide to get pancakes at a café where Miho happens to be working,,0
A Picture of a Wish,,,0
Yuuko catches a cold so the others pay her a visit and help look after her. Later,the girls get together for the New Year's shrine visit.,,0
"(Source: Wikipedia)\"",OVA,Finished Airing,0
11341,Tantei Opera Milky Holmes Dai 2 Maku,"Comedy, Mystery",0
11349,Soredemo Tsuma wo Aishiteru,Hentai,0
"Based on the erotic game \"\"Sore de mo Tsuma o Aishiteru\"\" by Lune TeamBitters.",,,0
"(Source: ANN)\"",OVA,Finished Airing,0
11355,"Kono Danshi, Uchuujin to Tatakaemasu.","Action, Boys Love, Fantasy, Supernatural",1
The luck of the Task Force improves when Arikawa finds a teenage boy lying alone on a hill. The boy,Kakashi,,0
"Kakashi is conflicted by the fears and emotions clouding his mind and he calls his own motivations into question. Can he overcome his doubts and internal struggles and save the world?\"",OVA,Finished Airing,0
11357,Micro Teukgongdae Diatron 5,Sci-Fi,1
"(Source: TV Tropes)\"",Movie,Finished Airing,0
11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi",1
11371,Shin Tennis no Ouji-sama,Sports,1
The rules of the camp are soon explained: the players are split into one of 16 courts based on skill,"with the best players occupying Court 1. Players move up and down courts based on \"\"shuffle matches\"\" that occur before practice begins each day. In anticipation of a game",,0
For the sake of tennis,friendships and camaraderie are all put on the line. As the fierce competition between the middle and high schoolers persists,"Jan 5, 2012 to Mar 29, 2012",0
11375,.hack//The Movie: Sekai no Mukou ni,"Action, Adventure, Fantasy, Mystery, Sci-Fi",1
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,"Action, Adventure, Comedy, Fantasy",1
Digimon that wander from the digital world into the DigiQuartz are able to feed off of what negative emotions leak in from the human world. This makes the Digimon stronger at the expense of being extremely violent. As a result,the Digimon Hunters must work to stop these Digimon from wreaking havoc in the human world. Joined by the troublemaking Gumdramon,TV,0
11389,Happy Kappy Recap,"Comedy, Fantasy",0
11405,Skyers 5,"Action, Sci-Fi",0
11411,Hell Target,"Horror, Sci-Fi",1
"(Source: AniDB)\"",OVA,Finished Airing,0
11421,Iruka to Shounen,Adventure,0
During their adventures,Zoum meets a beautiful female dolphin,,0
"(Source: Wikipedia)\"",TV,Finished Airing,0
11433,Ano Natsu de Matteru,"Drama, Romance, Sci-Fi",1
In what becomes one of the most entertaining and exciting summers of their lives,Kaito and his friends find that their time spent together is not just about creating a film,"Jan 10, 2012 to Mar 27, 2012",0
11441,Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen,"Action, Drama",0
11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi",0
11447,Yuureisen,Supernatural,0
11457,Chibi☆Devi!,"Fantasy, Supernatural",1
"(Source: PocketScans)\"",TV,Finished Airing,0
11465,Tsuma no Haha Sayuri,Hentai,0
"(Source: VNDB)\"",OVA,Finished Airing,0
11467,TSF Monogatari,Hentai,1
Although Takumi is both confused and nervous about her new being and appearance,she will soon discover the wonderful pleasures of being a young,"Nov 25, 2011 to Feb 24, 2012",0
11469,BaBuKa: Gokudou no Tsuma,Hentai,0
11471,Dororo Pilot,Action,0
"(Source: Official site)\"",Special,Finished Airing,0
11483,Redline Pilot,UNKNOWN,0
11487,Sekiranun Graffiti,UNKNOWN,0
The EP's title track,"\"\"SEKIRANUN GRAFFITI\"\" (SEKIRANUN means Thundercloud)","\"\" which was composed by Ryo and the celebrated Japanese Vocaloid producer known as Dixie Flatline. The SEKIRANUN GRAFFITI EP also contains instrumental and remixes of the two tracks. Cover art for the new release was created by Atsuya Uki.\"",0
11491,Recorder to Randoseru Do♪,"Comedy, Slice of Life",1
11497,Sore Ike! Zukkoke Sannin-gumi,Comedy,0
The main characters are 6 grade boys,Hachibei,,0
"(Source: AnimeNfo)\"",TV,Finished Airing,0
11499,Sankarea,"Comedy, Horror, Romance, Supernatural, Ecchi",1
Unaware of the potion's success and seeking to escape the burdens of her life,Rea drinks the resurrection potion,,0
For a boy wanting a zombie girlfriend,this situation would seem like a dream come true. But in Sankarea,"Apr 6, 2012 to Jun 29, 2012",0
11505,Kiss Dum: Omokage,Sci-Fi,0
11507,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,UNKNOWN,0
11511,Bouei Honou / Evidence,UNKNOWN,0
"(Source: cdjapan.co.jp)\"",Music,Finished Airing,0
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy",1
11523,Shiofuki Mermaid,Hentai,0
Makoto is an ordinary university student who often visits a nearby swimming pool to swim and watch women in swimsuits. One day,he is asked to teach Marina how to swim. It seems she can't swim at all. While he touches her body,,0
"(Source: ErogeShop)\"",OVA,Finished Airing,0
11525,Mamimume★Mogacho,UNKNOWN,0
"(Source: CDJapan)\"",TV,Finished Airing,0
11531,Un-Go: Inga-ron,"Mystery, Supernatural",0
11533,Momotarou Densetsu,"Adventure, Comedy",2
11537,Yamatarou Kaeru,UNKNOWN,0
"(Source: ANN)\"",OVA,Finished Airing,0
11541,Ad Lib Anime Kenkyuujo,Comedy,2
"Katou (as \"\"Chief Researcher No. 001\"\")","Fukuhara (\"\"Chief Researcher No. 002\"\")",,0
"(Source: ANN)\"",TV,Finished Airing,0
11543,Hate You,Action,0
11545,Happyakuyachou Hyouri Kewaishi,Drama,1
"(Source: MU)\"",TV,Finished Airing,0
11547,Sengoku☆Paradise Kiwami,"Action, Comedy, Drama, Romance",0
The first 3 minutes of the 10 minute spot for Sengoku☆Paradise Kiwami is the anime. The rest of the 7 minutes is of Sengoku☆Paradise Kiwami cast members Daisuke Namikawa and others (first time with Tetsuya Kakihara,second time with Rei Mochizuki) going on missions,"Oct 4, 2011 to Mar 27, 2012",0
11553,Toradora!: Bentou no Gokui,"Comedy, Gourmet",0
Yuusaku brings an extravagant bento box to share with the class,which makes Ryuuji feel inferior about his own bento making skills. Desperate to beat his bentos,,0
"(Source: Wikipedia)\"",Special,Finished Airing,0
11561,Sougen no Ko Tenguri,"Adventure, Drama",1
"(Source: AniDB)\"",Movie,Finished Airing,0
11569,Precure All Stars DX the Dance Live♥: Miracle Dance Stage e Youkoso,Fantasy,0
The production lasts for 10 minutes,and is done entirely in stereoscopic 3D,Pretty Cure All Stars 3D Theatre Theme Song Single. The movie starts when a pink shooting star falls down from the night sky and soughts out a toy store,0
"(Source: Pretty Cure Wiki)\"",OVA,Finished Airing,0
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Drama, Sci-Fi",1
In the midst of despair,Kurisu is faced with a truly arduous choice that will test both her duty as a scientist and her loyalty as a friend: follow Okabe's advice and stay away from traveling through time to avoid the potential consequences it may have on the world lines,"and the future.\"",0
11579,Jubilee,Avant Garde,0
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,UNKNOWN,0
11589,Puu-Neko Shougekijou,Comedy,0
11593,Ganbare! Bokura no Hit and Run,Sports,1
"(Source: Official website)\"",Special,Finished Airing,0
11595,Perman (1983),Comedy,1
"(Source: ANN)\"",TV,Finished Airing,0
11597,Nisemonogatari,"Comedy, Mystery, Supernatural, Ecchi",1
Along with Karen's troubles,his other sister,"nor the catastrophic truths soon to be revealed.\"",0
11609,"Sono Toki, Shimakou ga Ugoita!",Comedy,0
11611,Shuukan Shimakou Special,Comedy,0
11615,Morita-san wa Mukuchi. 2,"Comedy, Slice of Life",0
11617,High School DxD,"Comedy, Romance, Ecchi",1
Slowly adjusting to his new life,Issei must train and fight in order to survive in the violent world of angels and devils. Each new adventure leads to many hilarious (and risqué) moments with his new comrades,"Jan 6, 2012 to Mar 23, 2012",0
11625,Donbe Monogatari,UNKNOWN,0
11633,Blood Lad,"Action, Comedy, Fantasy",1
When Fuyumi Yanagi,a Japanese girl,resulting in Fuyumi's untimely death. She turns into a wandering ghost and the crestfallen Staz vows to resurrect her as this would mean being able to travel to the human world,0
Blood Lad follows Staz and Fuyumi,soon joined by the spatial magician Bell and the half-werewolf Wolf,"Jul 8, 2013 to Sep 9, 2013",0
11635,Sacred Seven: Shirogane no Tsubasa,"Action, Sci-Fi",0
11659,Pink Mizu Dorobou Ame Dorobou,"Action, Comedy, Fantasy",0
11661,Robo to Shoujo (Kari),"Action, Comedy, Sci-Fi",1
11663,Hakuouki OVA,"Action, Drama, Supernatural",0
11665,Natsume Yuujinchou Shi,"Drama, Slice of Life, Supernatural",1
Natsume,while briefly separated from Nyanko-sensei,Nyanko-sensei enlists the help of Natsume's youkai friends and mounts a rescue operation. However,0
Stretching from the formidable hideout of the Matoba to Natsume's own childhood home,Natsume Yuujinchou Shi is a sweeping but familiar return to a world of danger and friendship,"Jan 3, 2012 to Mar 27, 2012",0
11673,Hal no Fue,Adventure,1
"(Source: ANN)\"",Movie,Finished Airing,0
11679,Chainsaw Maid,"Comedy, Horror, Supernatural",0
11681,Tetsu no Ko Kanahiru,Fantasy,0
A Cana baby called Kanahiru arrived at the shores of Okinawa. He was from a far away land called Iron Hills. A place far beyond the seas.  He was baffled by the deformity of Gana Hill,even teased the citizens,,0
"Years later ferocious demons capture Gana Hill and take Kanahiru to the demon island.\"",Movie,Finished Airing,0
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,"Adventure, Drama, Mystery, Supernatural",1
11687,Pussycat,"Fantasy, Horror",0
11689,CCW: Crazy Clay Wrestling,Sports,0
11691,Bloody Date,Horror,1
11693,Match Uri no Shoujo,Drama,0
"This theatrical release was based on a Hans Christian Andersen's story.\"",Movie,Finished Airing,0
11695,Ultraman Graffiti,"Action, Comedy",0
11697,Area no Kishi,"Comedy, Sports",1
In hopes of one day being able to enter the World Cup by becoming a member of the national team,Kakeru trains harder than anyone else. He isn’t alone in this quest for glory,with the wicked nickname “Little Witch”. She is a top-ranked player and is already playing for Nadeshiko Japan,0
Soccer and adolescent fervor combine for an epic,"emotional ride. Check it out for yourself in Area no Kishi!\"",winter 2012,0
11699,Yurumates wa?,"Comedy, Slice of Life",1
"(Source: AniDB)\"",OVA,Finished Airing,0
11701,Another: The Other - Inga,"Horror, Mystery, Suspense",1
Craving more entertainment,"the twins decide to pay a visit to the local amusement park. But the leisure of a sleepy summer day could soon turn woeful as Mei sees the color of death on her sister—an unmistakable omen that a tragedy is bound to strike.\"",UNKNOWN,0
11703,Code:Breaker,"Action, Comedy, Supernatural",1
Rei is kind,sweet,"or \"\"one who does not exist.\"\" To Sakura's shock",0
11705,Dragon Age: Blood Mage no Seisen,"Action, Fantasy",1
"(Source: AniDB)\"",Movie,Finished Airing,0
11711,Me wo Samase Toragorou,UNKNOWN,0
He was a lazy fellow always thinking of Nikuman (a dumpling).,,,0
Then,there came the Hunter. With a bang,,0
But he had come to wake to Tigger,the Wild Tiger!,,0
"(Source: Official website)\"",Special,Finished Airing,0
11713,Suisenzuki no Yokka,Fantasy,0
Spring is just around the corner.,,,0
But today is the fourth of the Narcissus Month,"",,0
the day of Winter's last icy breath...,,,0
The original story of this film was written by Kenji Miyazawa,the most famous fairy-tale writer and poet in Japan.,,0
"(Source: Official website)\"",Special,Finished Airing,0
11715,Kamisama Dolls Specials,Comedy,0
11717,Hoshi no Kirby: Pilot,"Adventure, Comedy, Fantasy",0
The episode begins with a mysterious pink creature,Kirby,1.0,0
11729,Space Neko Theater,Comedy,0
11731,Chi-Sui Maru Specials,Comedy,0
11733,Chi-Sui Maru 2nd Season,Comedy,0
11735,Coluboccoro,"Fantasy, Sci-Fi",1
"(Source: anime-innovation.jp)\"",OVA,Finished Airing,0
11737,Ao no Exorcist Movie,"Action, Fantasy",1
During their mission,the Phantom Train escapes its tracks and begins ravaging True Cross Academy. In the ensuing chaos,Movie,0
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, Slice of Life",0
Twins Yuta and Yuki,Kaname,surprises,0
The second season of the boys growing a little every day of their invaluable daily lives is about to begin!,,,0
"(Source: Crunchyroll)\"",TV,Finished Airing,0
11741,Fate/Zero 2nd Season,"Action, Fantasy, Supernatural",1
Seeds of doubt are sown between Kiritsugu Emiya and Saber,his Servant,and one of the remaining Servants. As the countdown to the end of the war reaches zero,0
11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,"Action, Fantasy, Sci-Fi",1
11745,Aku no Onna Kanbu,Hentai,0
"The princess is forced to have sex and masturbate in front of him while he tries to claim her throne.\"",OVA,Finished Airing,0
11747,Kiriya Hakushaku Ke no Roku Shimai,Hentai,0
"(Source: Eroge Shop)\"",OVA,Finished Airing,0
11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,0
On that first day,I almost immediately came across Mitsuki's and Minami's secret. I then heard about Mahiru,,0
Now,it is up to me to rehabilitate these students who break the rules.,,0
"(Source: translated and adapted from official site by Cranston)\"",OVA,Finished Airing,0
11751,Senki Zesshou Symphogear,"Action, Sci-Fi",1
Two years pass and Hibiki is once again dragged into a Noise attack. While rescuing a young girl who has been left behind during the evacuation,she awakens the power of Kanade's symphogear lying within her. Although Tsubasa still grieves over the loss of Kanade,"Jan 6, 2012 to Mar 30, 2012",0
11755,009 Re:Cyborg,"Action, Adventure, Sci-Fi",1
"\"\"In the beginning was the Voice",and the word was Him; and all obeyed His word in great awe. But those who dwelt upon the land,and accumulated great wealth on earth. Scattering across the land and laying it to waste,1
"(Source: Production I.G Official Website)\"",Movie,Finished Airing,0
11757,Sword Art Online,"Action, Adventure, Fantasy, Romance",1
However,"the idyllic fantasy rapidly becomes a brutal nightmare when SAO's creator traps thousands of players inside the game. The \"\"log-out\"\" function has been removed",,0
"While Kazuto \"\"Kirito\"\" Kirigaya was fortunate enough to be a beta-tester for the game",he quickly finds that despite his advantages,TV,0
11759,Accel World,"Action, Romance, Sci-Fi",1
Kuroyukihime explains that she chose to show Haruyuki the program because she needs his help. She wants to meet the creator of Brain Burst and uncover the reason of why it was created,but that's easier said than done; to do so,the highest level attainable. After the girl helps Haruyuki overcome the bullies that torment him,0
11761,Medaka Box,"Action, Comedy, Ecchi",1
"The very first thing the boisterous new president does is set up the \"\"Medaka Box","\"\" a suggestion box allowing students to submit any kind of request for assistance. Together with the cynical Zenkichi Hitoyoshi",with the aim of filling the entire school. However,1
11763,Sekai de Ichiban Tsuyoku Naritai!,"Sports, Ecchi",1
11767,Justeen,"Action, Sci-Fi",1
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy, Girls Love, Ecchi",1
11771,Kuroko no Basket,Sports,0
In search of new members,the Seirin High School basketball team recruits Taiga Kagami and Tetsuya Kuroko,it is later revealed that he is Teikou's Phantom Sixth Man—the player once part of the Generation of Miracles.,0
Kuroko wants to prove to the Seirin team that he is strong in his own way. Seeing his conviction,Kagami forms a dynamic partnership with Kuroko,TV,0
11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Fantasy, Ecchi",0
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"Action, Adventure, Comedy",1
And why is Lupin interested? This is the one treasure his grandfather sought but did not steal.,,,0
"(Source: AniDB)\"",Special,Finished Airing,0
11783,Dog Days',"Action, Adventure, Fantasy",0
The difference this time is that he's brought two friends with him who become heroes in their own right: childhood best friend Rebecca Anderson,who becomes the hero for the Principality of Pastillage at the urging of their leader Princess Couvert Eschenbach Pastillage,,0
As with the first season though,with so many secrets to be uncovered and mysteries to be solved,"Jul 7, 2012 to Sep 29, 2012",0
11785,Haiyore! Nyaruko-san,"Comedy, Sci-Fi",1
After rescuing him from the alien,the Lovecraftian deity falls madly in love with Mahiro and forces herself into his household,and Hasuta,0
11787,Toriko: Barbarian Ivy wo Hokaku Seyo!,"Action, Adventure, Comedy, Gourmet",0
11789,Wish Me Mell,Fantasy,0
11791,Sore Ike! Anpanman: Ruby no Negai,Comedy,1
"(Source: ANN)\"",Movie,Finished Airing,0
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode","Comedy, Drama, Slice of Life",0
11795,Forsaken,UNKNOWN,0
Music video by Dream Theater,produced by Gonzo and directed by Yasufumi Soejima.,,0
"(Source: Wikipedia)\"",Music,Finished Airing,0
11799,Midori no Neko,Mystery,0
11807,School,Hentai,1
"(Source: AniDB)\"",OVA,Finished Airing,0
11809,gdgd Fairies,Comedy,0
